duration,distance,averageDistance,speed,rpm,power,resistance,heartRate,incline,totalSteps
10,64.37,4152.1,29.77,108,157,8,150,0,941
10,96.56,4264.75,42.81,143,371,21,153,0,960
10,112.65,4393.5,42.81,149,372,21,163,0,984
10,128.75,4506.15,42.81,148,372,21,172,0,1009
10,112.65,4602.71,26.39,104,110,5,178,0,1033
10,64.37,4667.09,23.5,91,72,3,180,0,1050
10,64.37,4731.46,23.82,93,74,3,179,0,1065
10,64.37,4795.83,23.82,93,74,3,176,0,1081
10,64.37,4860.21,23.5,91,72,3,170,0,1096
10,64.37,4924.58,23.98,95,76,3,165,0,1111
10,80.47,4988.95,23.98,95,76,3,163,0,1127
10,64.37,5069.42,24.14,97,78,3,159,0,1143
10,64.37,5133.79,29.61,103,158,9,155,0,1159
10,80.47,5246.45,43.77,137,394,23,156,0,1177
10,128.75,5359.1,43.77,138,397,23,164,0,1200
10,112.65,5487.85,43.61,135,391,23,173,0,1223
10,128.75,5584.41,24.46,87,94,5,178,0,1245
10,64.37,5648.78,23.01,87,68,3,180,0,1259
10,64.37,5713.16,22.85,86,67,3,179,0,1273
10,64.37,5777.53,23.01,87,68,3,176,0,1288
10,64.37,5841.9,23.34,89,70,3,170,0,1302
10,64.37,5906.28,23.17,89,70,3,167,0,1317
10,64.37,5970.65,23.34,90,71,3,165,0,1332
10,64.37,6035.02,23.34,90,71,3,162,0,1347
10,64.37,6099.4,29.29,101,158,9,158,0,1362
10,80.47,6212.05,43.93,139,398,23,159,0,1380
10,128.75,6324.71,43.93,141,400,23,166,0,1403
10,112.65,6453.45,43.61,135,390,23,173,0,1426
10,128.75,6550.01,24.3,84,91,5,179,0,1448
10,64.37,6614.39,22.53,84,65,3,180,0,1462
10,64.37,6662.67,22.21,81,63,3,180,0,1476
10,64.37,6727.04,22.05,79,61,3,178,0,1489
10,48.28,6791.41,22.37,82,64,3,174,0,1503
10,64.37,6855.79,22.05,80,62,3,170,0,1516
10,64.37,6920.16,22.53,83,65,3,167,0,1530
10,64.37,6984.54,22.69,84,66,3,164,0,1543
10,64.37,7048.91,28.49,94,148,9,159,0,1557
10,80.47,7161.56,43.45,133,387,23,160,0,1574
10,128.75,7274.22,43.61,135,392,23,166,0,1596
10,112.65,7402.96,43.45,133,385,23,174,0,1619
10,128.75,7483.43,24.94,90,98,5,179,0,1640
10,48.28,7547.8,22.37,82,64,3,180,0,1655
10,64.37,7612.18,22.05,80,62,3,180,0,1668
10,64.37,7676.55,21.89,79,61,3,177,0,1682
10,64.37,7740.93,22.05,80,62,3,174,0,1695
10,64.37,7805.3,23.17,88,69,3,171,0,1708
10,64.37,7869.67,23.17,89,70,3,168,0,1723
10,64.37,7934.05,23.01,87,68,3,165,0,1738
10,64.37,7998.42,27.84,87,138,9,164,0,1752
10,80.47,8094.98,43.29,132,384,23,164,0,1767
10,112.65,8223.73,43.45,133,387,23,169,0,1789
10,128.75,8336.38,42.97,128,375,23,174,0,1811
10,112.65,8432.94,23.66,81,89,5,179,0,1832
10,64.37,8497.32,21.73,77,59,3,179,0,1845
10,64.37,8545.6,21.57,76,58,3,178,0,1858
10,48.28,8609.97,20.6,70,53,3,176,0,1871
10,64.37,8674.34,20.92,72,55,3,173,0,1882
10,64.37,8722.62,20.92,72,55,3,170,0,1894
10,48.28,8787,20.6,70,53,3,167,0,1906
10,64.37,8851.37,20.92,72,55,3,163,0,1918
10,48.28,8899.65,20.92,72,55,3,160,0,1930
10,64.37,8964.02,20.28,67,50,3,157,0,1942
10,64.37,9012.3,17.54,58,40,3,153,0,1953
10,32.19,9028.4,2.74,23,4,2,151,0,1962
10,16.09,9044.49,4.18,17,7,2,148,0,1966
10,16.09,9076.68,17.06,62,36,2,147,0,1970
10,48.28,9124.96,17.7,64,38,2,148,0,1980
0,0,9157.14,17.7,64,38,2,147,0,1991
