duration,distance,averageDistance,speed,rpm,power,resistance,heartRate,incline,totalSteps
10,96.56,4329.12,31.7,106,158,9,159,0,876
10,80.47,4409.59,31.54,103,155,9,159,0,894
10,96.56,4490.06,31.54,103,155,9,159,0,911
10,80.47,4586.62,31.86,108,161,9,160,0,928
10,96.56,4667.09,32.03,109,163,9,161,0,946
10,80.47,4763.65,31.7,106,158,9,162,0,964
10,96.56,4844.11,31.54,104,157,9,162,0,982
10,80.47,4940.67,31.54,103,155,9,162,0,999
10,96.56,5021.14,31.54,103,155,9,161,0,1016
10,80.47,5117.7,31.86,107,160,9,160,0,1034
10,96.56,5198.17,32.03,105,162,9,160,0,1052
10,80.47,5294.73,33.47,106,183,11,159,0,1069
10,96.56,5391.29,33.47,107,184,11,161,0,1087
10,96.56,5471.76,33.47,107,185,11,162,0,1104
10,96.56,5568.32,33.31,105,182,11,163,0,1122
10,80.47,5664.88,32.99,101,176,11,163,0,1140
10,96.56,5761.44,33.15,103,179,11,163,0,1157
10,96.56,5841.9,33.31,104,180,11,164,0,1174
10,80.47,5938.46,33.31,104,180,11,165,0,1191
10,96.56,6035.02,33.31,104,180,11,165,0,1208
10,96.56,6131.59,33.31,104,180,11,165,0,1226
10,96.56,6212.05,33.31,104,181,11,165,0,1243
10,80.47,6308.61,33.47,106,183,11,166,0,1260
10,96.56,6405.17,33.47,106,183,11,166,0,1278
10,96.56,6501.73,33.31,104,180,11,167,0,1296
10,96.56,6582.2,32.99,102,177,11,167,0,1313
10,80.47,6678.76,33.15,103,179,11,167,0,1330
10,96.56,6775.32,33.31,105,182,11,166,0,1347
10,96.56,6871.88,33.47,107,184,11,166,0,1365
10,96.56,6952.35,33.47,106,183,11,167,0,1383
10,80.47,7048.91,33.31,105,182,11,168,0,1400
10,96.56,7145.47,33.31,105,182,11,168,0,1418
10,96.56,7242.03,33.31,105,182,11,169,0,1435
10,96.56,7322.5,33.47,106,183,11,169,0,1453
10,96.56,7419.06,33.47,106,183,11,169,0,1471
10,80.47,7515.62,33.31,105,181,11,169,0,1488
10,96.56,7612.18,32.99,102,177,11,170,0,1506
10,96.56,7692.65,32.83,100,175,11,169,0,1523
10,80.47,7789.21,33.15,102,178,11,169,0,1539
10,96.56,7885.77,33.15,104,180,11,169,0,1556
10,96.56,7966.23,33.15,102,178,11,169,0,1574
10,96.56,8062.79,32.99,102,177,11,170,0,1591
10,80.47,8159.35,32.99,101,176,11,170,0,1608
10,96.56,8255.91,32.67,98,172,11,169,0,1624
10,96.56,8336.38,32.99,100,175,11,168,0,1641
10,80.47,8432.94,32.99,102,177,11,168,0,1658
10,96.56,8529.5,33.15,104,180,11,168,0,1674
10,96.56,8609.97,33.15,104,180,11,167,0,1692
10,80.47,8706.53,33.47,107,184,11,169,0,1709
10,96.56,8803.09,33.31,105,181,11,171,0,1727
10,96.56,8899.65,32.99,101,176,11,170,0,1744
10,96.56,8980.12,32.99,101,177,11,169,0,1761
10,80.47,9076.68,33.15,102,178,11,170,0,1778
10,96.56,9173.24,33.15,103,178,11,170,0,1795
10,96.56,9253.7,32.99,102,177,11,170,0,1812
10,96.56,9350.27,33.15,103,179,11,169,0,1829
10,80.47,9446.83,33.31,104,180,11,170,0,1846
10,96.56,9543.39,33.47,106,183,11,171,0,1864
10,96.56,9623.85,33.31,105,182,11,171,0,1881
10,80.47,9720.41,33.15,104,180,11,170,0,1899
10,96.56,9816.97,32.83,104,174,11,170,0,1916
10,96.56,9897.44,32.35,103,167,10,171,0,1933
10,80.47,9994,32.35,103,167,10,171,0,1950
10,96.56,10090.56,32.19,102,166,10,170,0,1968
10,96.56,10171.03,32.19,102,165,10,170,0,1985
10,80.47,10267.59,32.19,101,165,10,170,0,2002
10,96.56,10348.06,32.19,102,165,10,169,0,2019
10,80.47,10444.62,32.51,104,168,10,169,0,2036
10,96.56,10525.08,32.51,104,169,10,170,0,2053
10,96.56,10621.64,32.19,102,165,10,170,0,2070
10,80.47,10718.2,32.19,102,166,10,170,0,2087
10,96.56,10798.67,32.19,102,165,10,170,0,2104
10,80.47,10895.23,32.35,104,168,10,169,0,2121
10,96.56,10975.7,32.51,105,169,10,169,0,2139
10,80.47,11072.26,32.51,104,169,10,169,0,2156
10,96.56,11168.82,32.19,102,165,10,170,0,2173
10,96.56,11249.29,32.83,101,175,11,169,0,2190
10,80.47,11345.85,33.15,104,180,11,169,0,2207
10,96.56,11442.41,32.99,102,177,11,170,0,2224
10,96.56,11522.87,32.99,102,177,11,170,0,2241
10,80.47,11619.43,32.99,101,176,11,170,0,2258
10,96.56,11716,32.67,100,173,11,170,0,2275
10,96.56,11796.46,30.09,98,137,8,170,0,2292
10,80.47,11876.93,30.26,99,138,8,170,0,2308
10,80.47,11973.49,30.42,101,140,8,169,0,2325
10,80.47,12053.96,30.26,100,139,8,168,0,2341
10,96.56,12134.42,30.09,97,136,8,167,0,2358
10,80.47,12214.89,30.09,97,137,8,166,0,2374
10,80.47,12295.36,30.42,101,141,8,166,0,2390
10,80.47,12391.92,30.42,102,142,8,165,0,2407
10,80.47,12472.39,30.26,99,138,8,166,0,2424
10,96.56,12552.85,30.09,98,137,8,165,0,2441
10,80.47,12633.32,30.42,101,141,8,165,0,2457
10,80.47,12729.88,30.26,99,138,8,167,0,2474
10,80.47,12810.35,30.09,98,137,8,165,0,2490
10,96.56,12890.81,30.26,99,139,8,163,0,2507
10,80.47,12971.28,30.58,103,143,8,164,0,2523
10,80.47,13067.84,30.74,104,144,8,164,0,2540
10,80.47,13148.31,30.74,105,146,8,163,0,2558
10,96.56,13228.77,30.58,103,143,8,163,0,2575
10,80.47,13309.24,30.42,101,141,8,164,0,2592
10,80.47,13405.8,30.42,101,141,8,165,0,2609
10,80.47,13486.27,30.26,98,137,8,164,0,2626
10,96.56,13566.74,30.09,98,137,8,164,0,2642
10,80.47,13647.2,30.58,102,142,8,162,0,2659
10,80.47,13743.76,30.26,100,139,8,165,0,2676
10,80.47,13824.23,30.09,98,137,8,166,0,2692
10,80.47,13904.7,30.26,99,138,8,166,0,2708
10,96.56,13985.16,30.09,98,137,8,167,0,2725
10,80.47,14065.63,30.26,99,138,8,165,0,2741
10,80.47,14162.19,30.26,100,140,8,163,0,2758
10,80.47,14242.66,30.74,104,144,8,163,0,2775
10,96.56,14323.13,30.74,105,146,8,164,0,2792
10,80.47,14403.59,30.74,105,146,8,164,0,2809
10,80.47,14500.15,30.9,105,146,8,165,0,2827
10,96.56,14580.62,30.58,102,143,8,167,0,2844
10,80.47,14661.09,30.74,104,145,8,167,0,2862
10,80.47,14757.65,30.58,102,142,8,167,0,2879
10,80.47,14838.11,30.58,102,142,8,167,0,2896
10,96.56,14918.58,30.42,101,141,8,166,0,2913
10,80.47,14999.05,30.74,105,145,8,168,0,2930
10,80.47,15095.61,30.74,105,145,8,167,0,2947
10,96.56,15176.08,30.74,104,145,8,168,0,2965
10,80.47,15256.54,30.42,101,141,8,167,0,2982
10,80.47,15353.1,30.42,101,141,8,166,0,2999
10,80.47,15433.57,30.58,103,143,8,166,0,3015
10,96.56,15514.04,30.74,105,146,8,166,0,3033
10,80.47,15594.5,30.58,103,143,8,166,0,3050
10,80.47,15691.06,30.42,101,141,8,166,0,3067
10,80.47,15771.53,30.58,102,142,8,167,0,3084
10,96.56,15852,30.42,100,140,8,167,0,3101
10,80.47,15932.47,29.77,99,132,8,167,0,3118
10,80.47,16012.93,28,97,113,6,165,0,3134
10,80.47,16093.4,27.84,96,112,6,164,0,3150
10,80.47,16173.87,27.04,94,103,5,164,0,3167
10,64.37,16238.24,26.55,94,98,5,162,0,3182
10,80.47,16318.71,26.55,94,98,5,157,0,3198
10,80.47,16399.17,26.39,93,97,5,156,0,3213
10,64.37,16463.55,26.39,93,97,5,154,0,3229
10,80.47,16544.02,26.07,90,94,5,155,0,3244
10,64.37,16608.39,26.23,92,96,5,155,0,3260
10,80.47,16688.86,26.23,92,96,5,151,0,3275
10,64.37,16753.23,26.23,91,95,5,149,0,3290
10,80.47,16833.7,26.07,90,94,5,150,0,3305
10,64.37,16898.07,26.07,90,94,5,152,0,3320
10,80.47,16978.54,26.39,92,96,5,151,0,3335
10,64.37,17042.91,26.07,90,94,5,149,0,3351
10,80.47,17123.38,25.91,88,92,5,147,0,3366
10,64.37,17187.75,25.43,85,89,5,148,0,3380
10,80.47,17268.22,25.91,88,92,5,149,0,3394
10,64.37,17332.59,25.75,86,90,5,146,0,3409
10,80.47,17413.06,25.91,88,92,5,146,0,3423
10,64.37,17477.43,25.75,87,91,5,148,0,3438
10,64.37,17541.81,25.91,88,92,5,152,0,3452
10,80.47,17622.27,28.65,95,120,7,153,0,3467
10,80.47,17702.74,28.65,94,121,7,152,0,3483
10,80.47,17783.21,28.81,95,122,7,152,0,3499
10,80.47,17863.67,28.65,93,119,7,153,0,3515
10,80.47,17944.14,28.65,94,120,7,153,0,3530
10,80.47,18024.61,28.97,97,124,7,153,0,3546
10,80.47,18105.08,28,96,113,6,154,0,3562
10,64.37,18185.54,27.84,99,112,6,153,0,3578
10,80.47,18266.01,27.84,96,112,6,151,0,3594
10,80.47,18330.38,28,96,112,6,151,0,3610
10,80.47,18410.85,28,98,114,6,153,0,3626
10,80.47,18491.32,29.29,100,128,7,151,0,3643
10,80.47,18571.78,28.32,100,117,6,151,0,3659
10,80.47,18652.25,28,102,114,6,151,0,3676
10,80.47,18732.72,29.45,100,128,7,151,0,3693
10,80.47,18813.18,29.29,100,127,7,151,0,3710
10,80.47,18893.65,29.29,100,128,7,154,0,3726
10,80.47,18974.12,29.13,98,125,7,158,0,3743
10,80.47,19054.59,29.13,97,125,7,159,0,3759
10,80.47,19135.05,30.26,110,139,7,158,0,3776
10,80.47,19231.61,30.42,109,142,8,160,0,3794
10,80.47,19312.08,32.19,102,165,10,161,0,3812
10,96.56,19392.55,31.38,102,155,9,161,0,3829
10,80.47,19489.11,29.61,103,131,7,161,0,3846
10,80.47,19569.57,29.61,104,132,7,162,0,3863
10,96.56,19650.04,29.45,102,130,7,163,0,3881
10,80.47,19730.51,29.77,104,133,7,163,0,3898
10,80.47,19810.98,29.45,100,128,7,163,0,3915
10,80.47,19891.44,29.45,100,128,7,163,0,3932
10,80.47,19971.91,29.29,99,127,7,163,0,3948
10,80.47,20052.38,29.77,105,134,7,163,0,3965
10,80.47,20148.94,29.77,106,134,7,162,0,3982
10,80.47,20229.4,30.74,102,146,9,163,0,4000
10,96.56,20309.87,30.9,97,148,9,163,0,4017
0,16.09,20374.24,25.43,93,96,3,163,0,4033
