duration,distance,averageDistance,speed,rpm,power,resistance,heartRate,incline,totalSteps
10,96.56,4039.44,31.22,109,150,8,74,0,908
10,80.47,4136,31.22,109,150,8,147,0,926
10,80.47,4216.47,30.9,106,147,8,148,0,944
10,96.56,4296.94,30.9,107,148,8,150,0,961
10,80.47,4393.5,30.9,106,147,8,150,0,979
10,80.47,4473.97,30.58,103,144,8,150,0,997
10,96.56,4554.43,30.74,105,146,8,148,0,1014
10,80.47,4650.99,31.06,107,148,8,118,0,1032
10,80.47,4731.46,31.38,111,152,8,152,0,1050
10,96.56,4811.93,31.06,108,149,8,153,0,1068
10,80.47,4908.49,30.9,106,147,8,61,0,1086
10,80.47,4988.95,30.74,105,145,8,152,0,1104
10,96.56,5069.42,30.74,105,146,8,152,0,1121
10,80.47,5165.98,30.74,105,145,8,89,0,1139
10,80.47,5246.45,30.74,104,144,8,134,0,1156
10,96.56,5326.92,31.22,109,150,8,150,0,1173
10,80.47,5423.48,31.38,111,153,8,151,0,1192
10,80.47,5503.94,30.9,107,148,8,106,0,1210
10,96.56,5584.41,30.74,105,146,8,152,0,1228
10,80.47,5680.97,30.74,104,145,8,151,0,1245
10,80.47,5761.44,30.74,105,146,8,151,0,1263
10,96.56,5841.9,31.06,108,149,8,150,0,1280
10,80.47,5938.46,31.22,110,151,8,134,0,1298
10,96.56,6018.93,31.06,108,149,8,152,0,1317
10,80.47,6099.4,31.22,109,151,8,151,0,1335
10,80.47,6195.96,31.06,109,150,8,151,0,1353
10,96.56,6276.43,31.38,111,153,8,133,0,1371
10,80.47,6372.99,31.38,112,154,8,157,0,1389
10,80.47,6453.45,31.38,111,153,8,108,0,1408
10,96.56,6533.92,31.22,110,152,8,46,0,1427
10,80.47,6630.48,31.38,111,153,8,155,0,1445
10,96.56,6710.95,30.9,106,146,8,152,0,1463
10,80.47,6807.51,31.06,108,149,8,153,0,1481
10,80.47,6887.98,30.9,107,148,8,152,0,1499
10,96.56,6968.44,30.74,105,146,8,156,0,1517
10,80.47,7065,30.74,105,146,8,155,0,1534
10,80.47,7145.47,30.9,106,147,8,155,0,1552
10,96.56,7225.94,31.06,107,148,8,155,0,1569
10,80.47,7322.5,30.9,105,146,8,156,0,1587
10,80.47,7402.96,30.58,103,143,8,153,0,1605
10,96.56,7483.43,30.9,103,146,8,151,0,1622
10,80.47,7563.9,31.54,107,157,9,152,0,1639
10,80.47,7660.46,31.54,114,156,8,61,0,1657
10,96.56,7740.93,31.38,111,153,8,76,0,1676
10,80.47,7837.49,31.22,110,152,8,158,0,1694
10,96.56,7917.95,31.06,108,150,8,154,0,1713
10,80.47,8014.51,30.9,107,148,8,154,0,1731
10,80.47,8094.98,31.22,110,152,8,154,0,1749
10,96.56,8175.45,31.06,107,148,8,156,0,1767
10,80.47,8272.01,31.06,108,149,8,93,0,1785
10,80.47,8352.47,30.9,107,148,8,123,0,1803
10,96.56,8432.94,30.74,105,146,8,155,0,1820
10,80.47,8529.5,31.06,115,149,7,62,0,1838
10,80.47,8609.97,30.58,110,143,7,154,0,1857
10,96.56,8690.44,30.9,106,147,8,153,0,1875
10,80.47,8787,31.06,108,149,8,151,0,1893
10,80.47,8867.46,31.38,111,152,8,152,0,1911
10,96.56,8947.93,30.9,107,148,8,154,0,1930
10,80.47,9044.49,31.22,110,151,8,154,0,1948
10,96.56,9124.96,31.22,110,152,8,154,0,1966
10,80.47,9205.42,31.7,115,157,8,155,0,1984
10,80.47,9301.99,30.9,115,147,7,157,0,2003
10,96.56,9382.45,31.22,109,151,8,156,0,2022
10,80.47,9479.01,31.06,109,150,8,156,0,2041
10,80.47,9559.48,31.22,109,150,8,110,0,2059
10,96.56,9639.95,31.22,110,151,8,158,0,2077
10,80.47,9736.51,30.9,106,147,8,159,0,2095
10,96.56,9816.97,30.58,103,143,8,80,0,2113
10,80.47,9897.44,30.58,103,143,8,93,0,2130
10,80.47,9994,30.9,106,147,8,154,0,2147
10,80.47,10074.47,30.58,102,142,8,153,0,2165
10,96.56,10154.94,31.06,108,149,8,45,0,2182
10,80.47,10251.5,30.9,106,146,8,138,0,2200
10,80.47,10331.96,30.74,105,146,8,152,0,2217
10,96.56,10412.43,31.06,108,149,8,153,0,2235
10,80.47,10508.99,30.74,104,144,8,154,0,2253
10,80.47,10589.46,30.74,105,146,8,154,0,2270
10,96.56,10669.92,30.58,103,143,8,154,0,2288
10,80.47,10750.39,30.58,103,143,8,153,0,2305
10,80.47,10846.95,30.74,101,144,8,152,0,2322
10,96.56,10927.42,31.54,104,156,9,152,0,2339
10,80.47,11023.98,31.38,102,154,9,153,0,2356
10,80.47,11104.45,31.38,104,153,9,153,0,2373
10,96.56,11184.91,30.74,105,145,8,152,0,2390
10,80.47,11265.38,27.52,97,111,6,151,0,2408
10,80.47,11329.75,21.4,97,58,1,148,0,2424
10,48.28,11394.13,20.76,96,53,1,143,0,2440
10,64.37,11458.5,21.57,91,59,2,133,0,2456
10,64.37,11506.78,21.89,91,61,2,129,0,2471
10,64.37,11571.15,22.85,98,67,2,128,0,2486
10,48.28,11635.53,22.05,92,62,2,128,0,2502
10,64.37,11699.9,21.73,90,60,2,127,0,2517
10,64.37,11764.28,21.57,88,58,2,129,0,2532
10,64.37,11812.56,20.92,83,54,2,127,0,2547
10,48.28,11876.93,21.08,85,55,2,125,0,2561
10,64.37,11941.3,21.08,85,56,2,124,0,2575
10,64.37,11989.58,21.24,86,56,2,121,0,2589
10,48.28,12053.96,21.24,86,56,2,119,0,2603
10,64.37,12118.33,21.08,85,56,2,116,0,2618
10,64.37,12166.61,20.92,84,55,2,113,0,2632
10,48.28,12230.98,20.92,84,55,2,116,0,2646
10,64.37,12295.36,21.08,84,55,2,117,0,2660
10,48.28,12343.64,21.4,87,57,2,117,0,2674
10,64.37,12408.01,21.4,87,57,2,118,0,2688
10,64.37,12472.39,21.57,89,59,2,115,0,2703
10,64.37,12520.67,21.89,91,61,2,116,0,2718
10,48.28,12585.04,21.89,91,61,2,115,0,2733
10,64.37,12649.41,21.89,91,61,2,112,0,2748
10,64.37,12713.79,21.89,91,61,2,109,0,2763
10,64.37,12762.07,21.73,90,60,2,111,0,2778
10,48.28,12826.44,21.57,88,58,2,111,0,2793
10,64.37,12890.81,21.57,89,59,2,113,0,2808
10,64.37,12955.19,22.53,95,65,2,114,0,2823
10,64.37,13019.56,25.75,100,93,4,94,0,2839
10,64.37,13100.03,30.9,108,148,8,76,0,2855
10,96.56,13180.49,31.06,109,150,8,128,0,2873
10,80.47,13277.05,30.9,106,147,8,134,0,2891
10,80.47,13357.52,30.74,105,146,8,135,0,2909
10,96.56,13437.99,30.58,103,143,8,140,0,2927
10,80.47,13518.46,31.06,102,148,9,140,0,2944
10,80.47,13615.02,31.7,105,157,9,143,0,2961
10,96.56,13695.48,30.9,105,146,8,145,0,2978
10,80.47,13792.04,30.74,105,146,8,146,0,2996
10,80.47,13872.51,30.9,106,147,8,148,0,3013
10,96.56,13952.98,30.9,107,148,8,150,0,3031
10,80.47,14049.54,30.9,106,147,8,147,0,3049
10,80.47,14130.01,30.74,105,146,8,149,0,3066
10,96.56,14210.47,30.74,104,144,8,106,0,3084
10,80.47,14307.03,30.9,106,147,8,149,0,3101
10,80.47,14387.5,30.58,103,143,8,150,0,3119
10,96.56,14467.97,30.58,103,143,8,148,0,3136
10,80.47,14548.43,30.58,103,144,8,148,0,3153
10,80.47,14644.99,30.58,102,142,8,152,0,3170
10,80.47,14725.46,30.58,103,144,8,149,0,3187
10,96.56,14805.93,30.9,112,148,8,149,0,3205
10,80.47,14902.49,30.42,112,141,7,151,0,3223
10,80.47,14982.96,30.58,113,143,7,109,0,3242
10,96.56,15063.42,31.22,110,152,8,154,0,3261
10,80.47,15159.98,31.06,108,149,8,155,0,3279
10,80.47,15240.45,31.06,108,149,8,157,0,3297
10,96.56,15320.92,30.9,107,148,8,79,0,3315
10,80.47,15417.48,31.06,107,148,8,156,0,3333
10,80.47,15497.94,30.74,106,146,8,156,0,3351
10,96.56,15578.41,30.9,107,148,8,155,0,3368
10,80.47,15674.97,30.74,104,144,8,155,0,3386
10,80.47,15755.44,30.74,105,145,8,154,0,3403
10,96.56,15835.91,30.74,105,146,8,108,0,3421
10,80.47,15932.47,31.22,110,151,8,63,0,3438
10,80.47,16012.93,31.22,109,151,8,142,0,3457
10,96.56,16093.4,30.74,105,146,8,157,0,3475
10,80.47,16189.96,30.74,104,144,8,155,0,3492
10,80.47,16270.43,30.9,106,147,8,155,0,3510
10,96.56,16350.89,31.06,107,148,8,155,0,3528
10,80.47,16447.45,30.58,103,143,8,156,0,3545
10,80.47,16527.92,30.58,103,143,8,155,0,3563
10,96.56,16608.39,30.58,102,142,8,151,0,3580
10,80.47,16688.86,30.74,104,144,8,153,0,3597
10,80.47,16785.42,31.06,111,149,8,96,0,3614
10,96.56,16865.88,30.42,112,141,7,78,0,3633
10,80.47,16946.35,30.9,112,149,8,160,0,3651
10,80.47,17042.91,30.26,110,139,7,144,0,3670
10,80.47,17123.38,30.74,107,145,8,159,0,3688
10,96.56,17203.84,31.06,107,148,8,160,0,3706
10,80.47,17300.4,30.74,105,146,8,126,0,3724
10,80.47,17380.87,30.74,103,144,8,158,0,3741
10,96.56,17461.34,30.58,103,143,8,157,0,3759
10,80.47,17541.81,30.74,105,145,8,155,0,3776
10,80.47,17638.37,31.06,110,150,8,155,0,3793
10,96.56,17718.83,30.09,110,139,7,157,0,3812
10,80.47,17799.3,30.26,110,139,7,109,0,3830
10,80.47,17895.86,30.42,112,142,7,92,0,3848
10,80.47,17976.33,30.26,111,140,7,0,0,3867
10,96.56,18056.79,30.42,111,140,7,110,0,3886
10,80.47,18137.26,30.74,112,146,7,158,0,3904
10,80.47,18233.82,31.06,118,149,7,157,0,3923
10,80.47,18314.29,30.58,114,143,7,161,0,3943
10,96.56,18394.76,30.42,111,140,7,162,0,3961
10,80.47,18475.22,30.42,109,141,7,163,0,3980
10,80.47,18571.78,30.58,102,142,8,160,0,3998
10,80.47,18652.25,30.9,106,146,8,160,0,4015
10,96.56,18732.72,30.9,106,147,8,159,0,4033
10,80.47,18829.28,30.58,103,143,8,160,0,4050
10,80.47,18909.74,30.58,103,143,8,112,0,4067
10,96.56,18990.21,30.58,103,143,8,98,0,4084
10,80.47,19086.77,30.9,106,147,8,159,0,4102
10,80.47,19167.24,30.74,104,144,8,157,0,4119
10,96.56,19247.71,30.74,104,144,8,140,0,4137
10,80.47,19328.17,30.58,103,143,8,94,0,4154
10,80.47,19424.73,30.74,104,144,8,154,0,4171
10,80.47,19505.2,30.74,105,145,8,154,0,4188
10,96.56,19585.67,31.22,117,151,7,60,0,4206
10,80.47,19682.23,30.9,117,147,7,158,0,4225
10,80.47,19762.7,30.58,112,143,7,83,0,4245
10,96.56,19843.16,30.74,104,144,8,116,0,4263
10,80.47,19939.72,30.74,105,146,8,162,0,4280
10,80.47,20020.19,30.74,105,146,8,161,0,4298
10,96.56,20100.66,30.74,105,145,8,113,0,4316
10,80.47,20197.22,30.9,107,148,8,48,0,4333
10,80.47,20277.68,31.22,109,150,8,145,0,4351
10,96.56,20358.15,30.9,106,147,8,160,0,4369
10,80.47,20454.71,30.9,107,148,8,81,0,4387
10,80.47,20535.18,31.06,108,150,8,162,0,4404
10,96.56,20615.65,30.74,105,145,8,64,0,4422
10,80.47,20712.21,30.9,106,147,8,161,0,4440
10,80.47,20792.67,31.06,111,149,8,161,0,4458
10,96.56,20873.14,31.38,123,154,7,162,0,4476
10,80.47,20969.7,30.74,115,145,7,81,0,4497
10,80.47,21050.17,30.26,109,139,7,161,0,4516
10,96.56,21130.63,31.06,112,150,8,164,0,4534
10,80.47,21227.19,30.42,110,140,7,164,0,4553
10,80.47,21307.66,30.58,102,142,8,162,0,4571
10,96.56,21388.13,30.26,100,139,8,160,0,4588
10,80.47,21468.6,30.26,99,138,8,113,0,4604
10,80.47,21549.06,30.42,101,141,8,162,0,4621
10,80.47,21645.62,30.42,109,142,7,160,0,4638
10,80.47,21726.09,30.09,104,138,8,159,0,4656
10,96.56,21806.56,30.42,100,140,8,157,0,4673
10,80.47,21887.02,30.58,103,143,8,156,0,4690
10,80.47,21983.58,30.58,103,143,8,157,0,4707
10,80.47,22064.05,30.9,106,147,8,153,0,4724
10,96.56,22144.52,30.58,113,143,7,156,0,4742
10,80.47,22241.08,29.93,106,136,7,158,0,4761
0,32.19,22289.36,21.89,91,66,2,156,0,4778
